timestamps population node_ids
200260 'tone' 0
200280 'tone' 0
200300 'tone' 0
200320 'tone' 0
200340 'tone' 0
200360 'tone' 0
200380 'tone' 0
200400 'tone' 0
200420 'tone' 0
200440 'tone' 0
200460 'tone' 0
200480 'tone' 0
200500 'tone' 0
204000 'tone' 0
204020 'tone' 0
204040 'tone' 0
204060 'tone' 0
204080 'tone' 0
204100 'tone' 0
204120 'tone' 0
204140 'tone' 0
204160 'tone' 0
204180 'tone' 0
204200 'tone' 0
204220 'tone' 0
204240 'tone' 0
204260 'tone' 0
204280 'tone' 0
204300 'tone' 0
204320 'tone' 0
204340 'tone' 0
204360 'tone' 0
204380 'tone' 0
204400 'tone' 0
204420 'tone' 0
204440 'tone' 0
204460 'tone' 0
204480 'tone' 0
204500 'tone' 0
208000 'tone' 0
208020 'tone' 0
208040 'tone' 0
208060 'tone' 0
208080 'tone' 0
208100 'tone' 0
208120 'tone' 0
208140 'tone' 0
208160 'tone' 0
208180 'tone' 0
208200 'tone' 0
208220 'tone' 0
208240 'tone' 0
208260 'tone' 0
208280 'tone' 0
208300 'tone' 0
208320 'tone' 0
208340 'tone' 0
208360 'tone' 0
208380 'tone' 0
208400 'tone' 0
208420 'tone' 0
208440 'tone' 0
208460 'tone' 0
208480 'tone' 0
208500 'tone' 0
212000 'tone' 0
212020 'tone' 0
212040 'tone' 0
212060 'tone' 0
212080 'tone' 0
212100 'tone' 0
212120 'tone' 0
212140 'tone' 0
212160 'tone' 0
212180 'tone' 0
212200 'tone' 0
212220 'tone' 0
212240 'tone' 0
212260 'tone' 0
212280 'tone' 0
212300 'tone' 0
212320 'tone' 0
212340 'tone' 0
212360 'tone' 0
212380 'tone' 0
212400 'tone' 0
212420 'tone' 0
212440 'tone' 0
212460 'tone' 0
212480 'tone' 0
212500 'tone' 0
216000 'tone' 0
216020 'tone' 0
216040 'tone' 0
216060 'tone' 0
216080 'tone' 0
216100 'tone' 0
216120 'tone' 0
216140 'tone' 0
216160 'tone' 0
216180 'tone' 0
216200 'tone' 0
216220 'tone' 0
216240 'tone' 0
216260 'tone' 0
216280 'tone' 0
216300 'tone' 0
216320 'tone' 0
216340 'tone' 0
216360 'tone' 0
216380 'tone' 0
216400 'tone' 0
216420 'tone' 0
216440 'tone' 0
216460 'tone' 0
216480 'tone' 0
216500 'tone' 0
220000 'tone' 0
220020 'tone' 0
220040 'tone' 0
220060 'tone' 0
220080 'tone' 0
220100 'tone' 0
220120 'tone' 0
220140 'tone' 0
220160 'tone' 0
220180 'tone' 0
220200 'tone' 0
220220 'tone' 0
220240 'tone' 0
220260 'tone' 0
220280 'tone' 0
220300 'tone' 0
220320 'tone' 0
220340 'tone' 0
220360 'tone' 0
220380 'tone' 0
220400 'tone' 0
220420 'tone' 0
220440 'tone' 0
220460 'tone' 0
220480 'tone' 0
220500 'tone' 0
224000 'tone' 0
224020 'tone' 0
224040 'tone' 0
224060 'tone' 0
224080 'tone' 0
224100 'tone' 0
224120 'tone' 0
224140 'tone' 0
224160 'tone' 0
224180 'tone' 0
224200 'tone' 0
224220 'tone' 0
224240 'tone' 0
224260 'tone' 0
224280 'tone' 0
224300 'tone' 0
224320 'tone' 0
224340 'tone' 0
224360 'tone' 0
224380 'tone' 0
224400 'tone' 0
224420 'tone' 0
224440 'tone' 0
224460 'tone' 0
224480 'tone' 0
224500 'tone' 0
228000 'tone' 0
228020 'tone' 0
228040 'tone' 0
228060 'tone' 0
228080 'tone' 0
228100 'tone' 0
228120 'tone' 0
228140 'tone' 0
228160 'tone' 0
228180 'tone' 0
228200 'tone' 0
228220 'tone' 0
228240 'tone' 0
228260 'tone' 0
228280 'tone' 0
228300 'tone' 0
228320 'tone' 0
228340 'tone' 0
228360 'tone' 0
228380 'tone' 0
228400 'tone' 0
228420 'tone' 0
228440 'tone' 0
228460 'tone' 0
228480 'tone' 0
228500 'tone' 0
232000 'tone' 0
232020 'tone' 0
232040 'tone' 0
232060 'tone' 0
232080 'tone' 0
232100 'tone' 0
232120 'tone' 0
232140 'tone' 0
232160 'tone' 0
232180 'tone' 0
232200 'tone' 0
232220 'tone' 0
232240 'tone' 0
232260 'tone' 0
232280 'tone' 0
232300 'tone' 0
232320 'tone' 0
232340 'tone' 0
232360 'tone' 0
232380 'tone' 0
232400 'tone' 0
232420 'tone' 0
232440 'tone' 0
232460 'tone' 0
232480 'tone' 0
232500 'tone' 0
1072000 'tone' 0
1072020 'tone' 0
1072040 'tone' 0
1072060 'tone' 0
1072080 'tone' 0
1072100 'tone' 0
1072120 'tone' 0
1072140 'tone' 0
1072160 'tone' 0
1072180 'tone' 0
1072200 'tone' 0
1072220 'tone' 0
1072240 'tone' 0
1072260 'tone' 0
1072280 'tone' 0
1072300 'tone' 0
1072320 'tone' 0
1072340 'tone' 0
1072360 'tone' 0
1072380 'tone' 0
1072400 'tone' 0
1072420 'tone' 0
1072440 'tone' 0
1072460 'tone' 0
1072480 'tone' 0
1072500 'tone' 0
1076000 'tone' 0
1076020 'tone' 0
1076040 'tone' 0
1076060 'tone' 0
1076080 'tone' 0
1076100 'tone' 0
1076120 'tone' 0
1076140 'tone' 0
1076160 'tone' 0
1076180 'tone' 0
1076200 'tone' 0
1076220 'tone' 0
1076240 'tone' 0
1076260 'tone' 0
1076280 'tone' 0
1076300 'tone' 0
1076320 'tone' 0
1076340 'tone' 0
1076360 'tone' 0
1076380 'tone' 0
1076400 'tone' 0
1076420 'tone' 0
1076440 'tone' 0
1076460 'tone' 0
1076480 'tone' 0
1076500 'tone' 0
1080000 'tone' 0
1080020 'tone' 0
1080040 'tone' 0
1080060 'tone' 0
1080080 'tone' 0
1080100 'tone' 0
1080120 'tone' 0
1080140 'tone' 0
1080160 'tone' 0
1080180 'tone' 0
1080200 'tone' 0
1080220 'tone' 0
1080240 'tone' 0
1080260 'tone' 0
1080280 'tone' 0
1080300 'tone' 0
1080320 'tone' 0
1080340 'tone' 0
1080360 'tone' 0
1080380 'tone' 0
1080400 'tone' 0
1080420 'tone' 0
1080440 'tone' 0
1080460 'tone' 0
1080480 'tone' 0
1080500 'tone' 0
1084000 'tone' 0
1084020 'tone' 0
1084040 'tone' 0
1084060 'tone' 0
1084080 'tone' 0
1084100 'tone' 0
1084120 'tone' 0
1084140 'tone' 0
1084160 'tone' 0
1084180 'tone' 0
1084200 'tone' 0
