timestamps population node_ids
39925 'shock' 0
39930 'shock' 0
39935 'shock' 0
39940 'shock' 0
39945 'shock' 0
39950 'shock' 0
39955 'shock' 0
39960 'shock' 0
39965 'shock' 0
39970 'shock' 0
39975 'shock' 0
39980 'shock' 0
39985 'shock' 0
39990 'shock' 0
39995 'shock' 0
40000 'shock' 0
43900 'shock' 0
43905 'shock' 0
43910 'shock' 0
43915 'shock' 0
43920 'shock' 0
43925 'shock' 0
43930 'shock' 0
43935 'shock' 0
43940 'shock' 0
43945 'shock' 0
43950 'shock' 0
43955 'shock' 0
43960 'shock' 0
43965 'shock' 0
43970 'shock' 0
43975 'shock' 0
43980 'shock' 0
43985 'shock' 0
43990 'shock' 0
43995 'shock' 0
44000 'shock' 0
47900 'shock' 0
47905 'shock' 0
47910 'shock' 0
47915 'shock' 0
47920 'shock' 0
47925 'shock' 0
47930 'shock' 0
47935 'shock' 0
47940 'shock' 0
47945 'shock' 0
47950 'shock' 0
47955 'shock' 0
47960 'shock' 0
47965 'shock' 0
47970 'shock' 0
47975 'shock' 0
47980 'shock' 0
47985 'shock' 0
47990 'shock' 0
47995 'shock' 0
48000 'shock' 0
51900 'shock' 0
51905 'shock' 0
51910 'shock' 0
51915 'shock' 0
51920 'shock' 0
51925 'shock' 0
51930 'shock' 0
51935 'shock' 0
51940 'shock' 0
51945 'shock' 0
51950 'shock' 0
51955 'shock' 0
51960 'shock' 0
51965 'shock' 0
51970 'shock' 0
51975 'shock' 0
51980 'shock' 0
51985 'shock' 0
51990 'shock' 0
51995 'shock' 0
52000 'shock' 0
2250 'shock' 0
2255 'shock' 0
2260 'shock' 0
2265 'shock' 0
2270 'shock' 0
2275 'shock' 0
2280 'shock' 0
2285 'shock' 0
2290 'shock' 0
2295 'shock' 0
2300 'shock' 0
2305 'shock' 0
2310 'shock' 0
2315 'shock' 0
2320 'shock' 0
2325 'shock' 0
2330 'shock' 0
2335 'shock' 0
2340 'shock' 0
2345 'shock' 0
2350 'shock' 0
3750 'shock' 0
3755 'shock' 0
3760 'shock' 0
3765 'shock' 0
3770 'shock' 0
3775 'shock' 0
3780 'shock' 0
3785 'shock' 0
3790 'shock' 0
3795 'shock' 0
3800 'shock' 0
3805 'shock' 0
3810 'shock' 0
3815 'shock' 0
3820 'shock' 0
3825 'shock' 0
3830 'shock' 0
3835 'shock' 0
3840 'shock' 0
3845 'shock' 0
3850 'shock' 0
5250 'shock' 0
5255 'shock' 0
5260 'shock' 0
5265 'shock' 0
5270 'shock' 0
5275 'shock' 0
5280 'shock' 0
5285 'shock' 0
5290 'shock' 0
5295 'shock' 0
5300 'shock' 0
5305 'shock' 0
5310 'shock' 0
5315 'shock' 0
5320 'shock' 0
5325 'shock' 0
5330 'shock' 0
5335 'shock' 0
5340 'shock' 0
5345 'shock' 0
5350 'shock' 0
6750 'shock' 0
6755 'shock' 0
6760 'shock' 0
6765 'shock' 0
6770 'shock' 0
6775 'shock' 0
6780 'shock' 0
6785 'shock' 0
6790 'shock' 0
6795 'shock' 0
6800 'shock' 0
6805 'shock' 0
6810 'shock' 0
6815 'shock' 0
6820 'shock' 0
6825 'shock' 0
6830 'shock' 0
6835 'shock' 0
6840 'shock' 0
6845 'shock' 0
6850 'shock' 0
8250 'shock' 0
8255 'shock' 0
8260 'shock' 0
8265 'shock' 0
8270 'shock' 0
8275 'shock' 0
8280 'shock' 0
8285 'shock' 0
8290 'shock' 0
8295 'shock' 0
8300 'shock' 0
8305 'shock' 0
8310 'shock' 0
8315 'shock' 0
8320 'shock' 0
8325 'shock' 0
8330 'shock' 0
8335 'shock' 0
8340 'shock' 0
8345 'shock' 0
8350 'shock' 0
9750 'shock' 0
9755 'shock' 0
9760 'shock' 0
9765 'shock' 0
9770 'shock' 0
9775 'shock' 0
9780 'shock' 0
9785 'shock' 0
9790 'shock' 0
9795 'shock' 0
9800 'shock' 0
9805 'shock' 0
9810 'shock' 0
9815 'shock' 0
9820 'shock' 0
9825 'shock' 0
9830 'shock' 0
9835 'shock' 0
9840 'shock' 0
9845 'shock' 0
9850 'shock' 0
11250 'shock' 0
11255 'shock' 0
11260 'shock' 0
11265 'shock' 0
11270 'shock' 0
11275 'shock' 0
11280 'shock' 0
11285 'shock' 0
11290 'shock' 0
11295 'shock' 0
11300 'shock' 0
11305 'shock' 0
11310 'shock' 0
11315 'shock' 0
11320 'shock' 0
11325 'shock' 0
11330 'shock' 0
11335 'shock' 0
11340 'shock' 0
11345 'shock' 0
11350 'shock' 0
12750 'shock' 0
12755 'shock' 0
12760 'shock' 0
12765 'shock' 0
12770 'shock' 0
12775 'shock' 0
12780 'shock' 0
12785 'shock' 0
12790 'shock' 0
12795 'shock' 0
12800 'shock' 0
12805 'shock' 0
12810 'shock' 0
12815 'shock' 0
12820 'shock' 0
12825 'shock' 0
12830 'shock' 0
12835 'shock' 0
12840 'shock' 0
12845 'shock' 0
12850 'shock' 0
14250 'shock' 0
14255 'shock' 0
14260 'shock' 0
14265 'shock' 0
14270 'shock' 0
14275 'shock' 0
14280 'shock' 0
14285 'shock' 0
14290 'shock' 0
14295 'shock' 0
14300 'shock' 0
14305 'shock' 0
14310 'shock' 0
14315 'shock' 0
14320 'shock' 0
14325 'shock' 0
14330 'shock' 0
14335 'shock' 0
14340 'shock' 0
14345 'shock' 0
14350 'shock' 0
15750 'shock' 0
15755 'shock' 0
15760 'shock' 0
15765 'shock' 0
15770 'shock' 0
15775 'shock' 0
15780 'shock' 0
15785 'shock' 0
15790 'shock' 0
15795 'shock' 0
15800 'shock' 0
15805 'shock' 0
15810 'shock' 0
15815 'shock' 0
15820 'shock' 0
15825 'shock' 0
15830 'shock' 0
15835 'shock' 0
15840 'shock' 0
15845 'shock' 0
15850 'shock' 0
17250 'shock' 0
17255 'shock' 0
17260 'shock' 0
17265 'shock' 0
17270 'shock' 0
17275 'shock' 0
17280 'shock' 0
17285 'shock' 0
17290 'shock' 0
17295 'shock' 0
17300 'shock' 0
17305 'shock' 0
17310 'shock' 0
17315 'shock' 0
17320 'shock' 0
17325 'shock' 0
17330 'shock' 0
17335 'shock' 0
17340 'shock' 0
17345 'shock' 0
17350 'shock' 0
18750 'shock' 0
18755 'shock' 0
18760 'shock' 0
18765 'shock' 0
18770 'shock' 0
18775 'shock' 0
18780 'shock' 0
18785 'shock' 0
18790 'shock' 0
18795 'shock' 0
18800 'shock' 0
18805 'shock' 0
18810 'shock' 0
18815 'shock' 0
18820 'shock' 0
18825 'shock' 0
18830 'shock' 0
18835 'shock' 0
18840 'shock' 0
18845 'shock' 0
18850 'shock' 0
20250 'shock' 0
20255 'shock' 0
20260 'shock' 0
20265 'shock' 0
20270 'shock' 0
20275 'shock' 0
20280 'shock' 0
20285 'shock' 0
20290 'shock' 0
20295 'shock' 0
20300 'shock' 0
20305 'shock' 0
20310 'shock' 0
20315 'shock' 0
20320 'shock' 0
20325 'shock' 0
20330 'shock' 0
20335 'shock' 0
20340 'shock' 0
20345 'shock' 0
20350 'shock' 0
21750 'shock' 0
21755 'shock' 0
21760 'shock' 0
21765 'shock' 0
21770 'shock' 0
21775 'shock' 0
21780 'shock' 0
21785 'shock' 0
21790 'shock' 0
21795 'shock' 0
21800 'shock' 0
21805 'shock' 0
21810 'shock' 0
21815 'shock' 0
21820 'shock' 0
21825 'shock' 0
21830 'shock' 0
21835 'shock' 0
21840 'shock' 0
21845 'shock' 0
21850 'shock' 0
23250 'shock' 0
23255 'shock' 0
23260 'shock' 0
23265 'shock' 0
23270 'shock' 0
23275 'shock' 0
23280 'shock' 0
23285 'shock' 0
23290 'shock' 0
23295 'shock' 0
23300 'shock' 0
23305 'shock' 0
23310 'shock' 0
23315 'shock' 0
23320 'shock' 0
23325 'shock' 0
23330 'shock' 0
23335 'shock' 0
23340 'shock' 0
23345 'shock' 0
23350 'shock' 0
23400 'shock' 0
23405 'shock' 0
23410 'shock' 0
23415 'shock' 0
23420 'shock' 0
23425 'shock' 0
23430 'shock' 0
23435 'shock' 0
23440 'shock' 0
23445 'shock' 0
23450 'shock' 0
23455 'shock' 0
23460 'shock' 0
23465 'shock' 0
23470 'shock' 0
23475 'shock' 0
23480 'shock' 0
23485 'shock' 0
23490 'shock' 0
23495 'shock' 0
23500 'shock' 0
27400 'shock' 0
27405 'shock' 0
27410 'shock' 0
27415 'shock' 0
27420 'shock' 0
27425 'shock' 0
27430 'shock' 0
27435 'shock' 0
27440 'shock' 0
27445 'shock' 0
27450 'shock' 0
27455 'shock' 0
27460 'shock' 0
27465 'shock' 0
27470 'shock' 0
27475 'shock' 0
27480 'shock' 0
27485 'shock' 0
27490 'shock' 0
27495 'shock' 0
27500 'shock' 0
31400 'shock' 0
31405 'shock' 0
31410 'shock' 0
31415 'shock' 0
31420 'shock' 0
31425 'shock' 0
31430 'shock' 0
31435 'shock' 0
31440 'shock' 0
31445 'shock' 0
31450 'shock' 0
31455 'shock' 0
31460 'shock' 0
31465 'shock' 0
31470 'shock' 0
31475 'shock' 0
31480 'shock' 0
31485 'shock' 0
31490 'shock' 0
31495 'shock' 0
31500 'shock' 0
35400 'shock' 0
35405 'shock' 0
35410 'shock' 0
35415 'shock' 0
35420 'shock' 0
35425 'shock' 0
35430 'shock' 0
35435 'shock' 0
35440 'shock' 0
35445 'shock' 0
35450 'shock' 0
35455 'shock' 0
35460 'shock' 0
35465 'shock' 0
35470 'shock' 0
35475 'shock' 0
35480 'shock' 0
35485 'shock' 0
35490 'shock' 0
35495 'shock' 0
35500 'shock' 0
39400 'shock' 0
39405 'shock' 0
39410 'shock' 0
39415 'shock' 0
39420 'shock' 0
39425 'shock' 0
39430 'shock' 0
39435 'shock' 0
39440 'shock' 0
39445 'shock' 0
39450 'shock' 0
39455 'shock' 0
39460 'shock' 0
39465 'shock' 0
39470 'shock' 0
39475 'shock' 0
39480 'shock' 0
39485 'shock' 0
39490 'shock' 0
39495 'shock' 0
39500 'shock' 0
43400 'shock' 0
43405 'shock' 0
43410 'shock' 0
43415 'shock' 0
43420 'shock' 0
43425 'shock' 0
43430 'shock' 0
43435 'shock' 0
43440 'shock' 0
43445 'shock' 0
43450 'shock' 0
43455 'shock' 0
43460 'shock' 0
43465 'shock' 0
43470 'shock' 0
43475 'shock' 0
43480 'shock' 0
43485 'shock' 0
43490 'shock' 0
43495 'shock' 0
43500 'shock' 0
47400 'shock' 0
47405 'shock' 0
47410 'shock' 0
47415 'shock' 0
47420 'shock' 0
47425 'shock' 0
47430 'shock' 0
47435 'shock' 0
47440 'shock' 0
47445 'shock' 0
47450 'shock' 0
47455 'shock' 0
47460 'shock' 0
47465 'shock' 0
47470 'shock' 0
47475 'shock' 0
47480 'shock' 0
47485 'shock' 0
47490 'shock' 0
47495 'shock' 0
47500 'shock' 0
51400 'shock' 0
51405 'shock' 0
51410 'shock' 0
51415 'shock' 0
51420 'shock' 0
51425 'shock' 0
51430 'shock' 0
51435 'shock' 0
51440 'shock' 0
51445 'shock' 0
51450 'shock' 0
51455 'shock' 0
51460 'shock' 0
51465 'shock' 0
51470 'shock' 0
51475 'shock' 0
51480 'shock' 0
51485 'shock' 0
51490 'shock' 0
51495 'shock' 0
51500 'shock' 0
55400 'shock' 0
55405 'shock' 0
55410 'shock' 0
55415 'shock' 0
55420 'shock' 0
55425 'shock' 0
55430 'shock' 0
55435 'shock' 0
55440 'shock' 0
55445 'shock' 0
55450 'shock' 0
55455 'shock' 0
55460 'shock' 0
55465 'shock' 0
55470 'shock' 0
55475 'shock' 0
55480 'shock' 0
55485 'shock' 0
55490 'shock' 0
55495 'shock' 0
55500 'shock' 0
59400 'shock' 0
59405 'shock' 0
59410 'shock' 0
59415 'shock' 0
59420 'shock' 0
59425 'shock' 0
59430 'shock' 0
59435 'shock' 0
59440 'shock' 0
59445 'shock' 0
59450 'shock' 0
59455 'shock' 0
59460 'shock' 0
59465 'shock' 0
59470 'shock' 0
59475 'shock' 0
59480 'shock' 0
59485 'shock' 0
59490 'shock' 0
59495 'shock' 0
59500 'shock' 0
